sample_index;forward_barcode;reverse_barcode;count
i3033;FB202790;RB202790;14361
i3033;FB201582;RB201582;7089
i3033;FB202573;RB202573;461
i3033;FB202587;RB202587;122
i3033;FB201217;RB201217;12358
i3033;FB201532;RB201532;552
i3033;FB201311;RB201311;6887
i3033;FB201665;RB201665;1484
i3033;FB200590;RB200590;33992
i3033;FB201845;RB201845;2852
i3033;FB200881;RB200881;4321
i3033;FB200271;RB200271;26217
i3033;FB202485;RB202485;2365
i3033;FB201803;RB201803;6308
i3033;FB202406;RB202406;677
i3033;FB200418;RB200418;19217
i3033;FB201060;RB201060;148142
i3033;FB200123;RB200123;2869
i3033;FB202595;RB202595;1151
i3033;FB201422;RB201422;13187
i3033;FB203221;RB203221;3044
i3033;FB200372;RB200372;336807
i3033;FB201825;RB201825;2004
i3033;FB200545;RB200545;1049
i3033;FB200577;RB200577;819
i3033;FB200475;RB200475;347
i3033;FB200061;RB200061;148
i3033;FB200275;RB200275;4847
i3033;FB201078;RB201078;10324
i3033;FB200212;RB200212;3640
i3033;FB202841;RB202841;845
i3033;FB200215;RB200215;1397
i3033;FB200334;RB200334;415
i3033;FB200923;RB200923;1401
i3033;FB201480;RB201480;2464
i3033;FB201114;RB201114;1823
i3033;FB202071;RB202071;5033
i3033;FB200147;RB200147;431
i3033;FB201754;RB201754;1228
i3033;FB200800;RB200800;35250
i3033;FB203196;RB203196;423
i3033;FB200069;RB200069;718
i3033;FB200403;RB200403;3565
i3033;FB200837;RB200837;2643
i3033;FB200331;RB200331;3460
i3033;FB200389;RB200389;788
i3033;FB201338;RB201338;68895
i3033;FB202680;RB202680;20712
i3033;FB201701;RB201701;12157
i3033;FB201937;RB201937;165
i3033;FB201695;RB201695;10463
i3033;FB201924;RB201924;3541
i3033;FB201851;RB201851;1704
i3033;FB201917;RB201917;2910
i3033;FB204052;RB204052;787
i3033;FB201150;RB201150;1464
i3033;FB201146;RB201146;338
i3033;FB201600;RB201600;47321
i3033;FB202010;RB202010;34477
i3033;FB201412;RB201412;16112
i3033;FB200267;RB200267;1191
i3033;FB202273;RB202273;3750
i3033;FB202299;RB202299;2701
i3033;FB202607;RB202607;50484
i3033;FB200091;RB200091;1883
i3033;FB202182;RB202182;1426
i3033;FB203317;RB203317;1370
i3033;FB200339;RB200339;37395
i3033;FB200360;RB200360;201
i3033;FB202752;RB202752;220
i3033;FB200734;RB200734;1910
i3033;FB202734;RB202734;1023
i3033;FB202058;RB202058;2129
i3033;FB201102;RB201102;13863
i3033;FB200399;RB200399;4418
i3033;FB201237;RB201237;11872
i3033;FB201540;RB201540;18594
i3033;FB202340;RB202340;25905
i3033;FB200241;RB200241;708
i3033;FB201769;RB201769;1153
i3033;FB200109;RB200109;683
i3033;FB201138;RB201138;556
i3033;FB201947;RB201947;69927
i3033;FB200497;RB200497;3641
i3033;FB203202;RB203202;1640
i3033;FB200875;RB200875;20920
i3033;FB201210;RB201210;2753
i3033;FB202144;RB202144;1953
i3033;FB201870;RB201870;4003
i3033;FB202995;RB202995;35037
i3033;FB201970;RB201970;4948
i3033;FB200064;RB200064;11319
i3033;FB202066;RB202066;10253
i3033;FB200256;RB200256;3805
i3033;FB202198;RB202198;232
i3033;FB203050;RB203050;3590
i3033;FB201082;RB201082;1254
i3033;FB201420;RB201420;1758
i3033;FB201526;RB201526;2781
i3033;FB201463;RB201463;402
i3033;FB201527;RB201527;1847
i3033;FB203324;RB203324;795
i3033;FB202736;RB202736;5464
i3033;FB200090;RB200090;551
i3033;FB200468;RB200468;6062
i3033;FB2IC045;RB2IC045;8660
i3033;FB201747;RB201747;928
i3033;FB200244;RB200244;573
i3033;FB201572;RB201572;7555
i3033;FB201787;RB201787;716
i3033;FB200199;RB200199;81652
i3033;FB202691;RB202691;3025
i3033;FB200715;RB200715;2887
i3033;FB201124;RB201124;10473
i3033;FB200415;RB200415;412
i3033;FB202138;RB202138;3355
i3033;FB200998;RB200998;161
i3033;FB202171;RB202171;3832
i3033;FB200682;RB200682;50868
i3033;FB201479;RB201479;185
i3033;FB202134;RB202134;39990
i3033;FB202025;RB202025;2242
i3033;FB203289;RB203289;641
i3033;FB201377;RB201377;3293
i3033;FB200300;RB200300;1646
i3033;FB200915;RB200915;2345
i3033;FB202787;RB202787;14034
i3033;FB203345;RB203345;14382
i3033;FB201269;RB201269;6374
i3033;FB202200;RB202200;4848
i3033;FB201255;RB201255;4083
i3033;FB202201;RB202201;2197
i3033;FB202583;RB202583;2567
i3033;FB201432;RB201432;40102
i3033;FB201156;RB201156;9967
i3033;FB201334;RB201334;927
i3033;FB203277;RB203277;3488
i3033;FB200878;RB200878;490
i3033;FB200408;RB200408;1524
i3033;FB200309;RB200309;1331
i3033;FB202258;RB202258;276
i3033;FB200030;RB200030;2139
i3033;FB202725;RB202725;5386
i3033;FB200548;RB200548;40142
i3033;FB200242;RB200242;6683
i3033;FB200411;RB200411;8765
i3033;FB200270;RB200270;1212
i3033;FB202629;RB202629;1359
i3033;FB201410;RB201410;3748
i3033;FB201544;RB201544;6733
i3033;FB202476;RB202476;744
i3033;FB200884;RB200884;3758
i3033;FB200571;RB200571;112
i3033;FB200188;RB200188;4788
i3033;FB200980;RB200980;700
i3033;FB202497;RB202497;33
i3033;FB200263;RB200263;2269
i3033;FB202188;RB202188;1057
i3033;FB201243;RB201243;5564
i3033;FB201798;RB201798;581
i3033;FB202817;RB202817;2858
i3033;FB202794;RB202794;10991
i3033;FB201398;RB201398;13097
i3033;FB201399;RB201399;1961
i3033;FB201666;RB201666;3013
i3033;FB201343;RB201343;462
i3033;FB201147;RB201147;22
i3033;FB202555;RB202555;2690
i3033;FB201266;RB201266;2506
i3033;FB201987;RB201987;1961
i3033;FB202100;RB202100;6239
i3033;FB202845;RB202845;567
i3033;FB201830;RB201830;3615
i3033;FB200247;RB200247;4502
i3033;FB201925;RB201925;2913
i3033;FB202928;RB202928;6119
i3033;FB202120;RB202120;2053
i3033;FB201774;RB201774;4858
i3033;FB202116;RB202116;1277
i3033;FB202106;RB202106;16895
i3033;FB201148;RB201148;37494
i3033;FB201960;RB201960;72004
i3033;FB200673;RB200673;300
i3033;FB200317;RB200317;3267
i3033;FB202128;RB202128;100234
i3033;FB202147;RB202147;175866
i3033;FB201990;RB201990;141983
i3033;FB200427;RB200427;25422
i3033;FB201927;RB201927;3093
i3033;FB202850;RB202850;3333
i3033;FB201704;RB201704;680
i3033;FB202172;RB202172;800
i3033;FB200203;RB200203;147
i3033;FB200033;RB200033;9496
i3033;FB200151;RB200151;49560
i3033;FB202180;RB202180;3025
i3033;FB203352;RB203352;1012
i3033;FB202430;RB202430;1176
i3033;FB203309;RB203309;1488
i3033;FB202083;RB202083;5144
i3033;FB202133;RB202133;16385
i3033;FB201134;RB201134;47344
i3033;FB200014;RB200014;2259
i3033;FB201614;RB201614;30034
i3033;FB200050;RB200050;11479
i3033;FB200196;RB200196;763
i3033;FB202432;RB202432;524
i3033;FB201638;RB201638;1048
i3033;FB201991;RB201991;314
i3033;FB200653;RB200653;642
i3033;FB200732;RB200732;5407
i3033;FB200982;RB200982;161
i3033;FB200792;RB200792;6980
i3033;FB200127;RB200127;326
i3033;FB201506;RB201506;3189
i3033;FB201043;RB201043;3171
i3033;FB200291;RB200291;725
i3033;FB201556;RB201556;10763
i3033;FB202108;RB202108;30282
i3033;FB202343;RB202343;8941
i3033;FB200234;RB200234;28164
i3033;FB201868;RB201868;4461
i3033;FB202514;RB202514;304
i3033;FB201450;RB201450;661
i3033;FB202203;RB202203;13742
i3033;FB200153;RB200153;71
i3033;FB200204;RB200204;254519
i3033;FB200659;RB200659;29271
i3033;FB201194;RB201194;3089
i3033;FB200752;RB200752;430
i3033;FB201797;RB201797;1099
i3033;FB200288;RB200288;5559
i3033;FB201954;RB201954;2046
i3033;FB200971;RB200971;1510
i3033;FB200547;RB200547;5087
i3033;FB201177;RB201177;4226
i3033;FB202373;RB202373;18602
i3033;FB200417;RB200417;2468
i3033;FB200978;RB200978;339
i3033;FB200290;RB200290;113
i3033;FB203403;RB203403;4719
i3033;FB201500;RB201500;4898
i3033;FB202137;RB202137;10962
i3033;FB200229;RB200229;170
i3033;FB202193;RB202193;2297
i3033;FB201173;RB201173;1297
i3033;FB201636;RB201636;5461
i3033;FB200185;RB200185;5641
i3033;FB202612;RB202612;8143
i3033;FB202271;RB202271;818
i3033;FB202085;RB202085;520
i3033;FB201265;RB201265;5718
i3033;FB201263;RB201263;68634
i3033;FB201219;RB201219;980
i3033;FB202662;RB202662;221
i3033;FB200698;RB200698;513
i3033;FB203285;RB203285;577
i3033;FB200172;RB200172;482
i3033;FB201873;RB201873;321
i3033;FB200809;RB200809;679
i3033;FB201370;RB201370;2445
i3033;FB202849;RB202849;643
i3033;FB202142;RB202142;410
i3033;FB201696;RB201696;4082
i3033;FB200621;RB200621;154
i3033;FB200009;RB200009;6944
i3033;FB202146;RB202146;4373
i3033;FB202596;RB202596;458
i3033;FB203194;RB203194;227
i3033;FB200176;RB200176;613
i3033;FB202148;RB202148;8497
i3033;FB200070;RB200070;366
i3033;FB200223;RB200223;2519
i3033;FB202908;RB202908;2982
i3033;FB201751;RB201751;9334
i3033;FB203037;RB203037;216
i3033;FB201359;RB201359;313
i3033;FB201757;RB201757;4114
i3033;FB203102;RB203102;856
i3033;FB200337;RB200337;25130
i3033;FB200886;RB200886;3529
i3033;FB200255;RB200255;1042
i3033;FB201197;RB201197;18240
i3033;FB200770;RB200770;5237
i3033;FB201816;RB201816;7425
i3033;FB202450;RB202450;518
i3033;FB202157;RB202157;202
i3033;FB201869;RB201869;1604
i3033;FB201984;RB201984;7208
i3033;FB200175;RB200175;16002
i3033;FB202098;RB202098;2031
i3033;FB202185;RB202185;731
i3033;FB201381;RB201381;1637
i3033;FB200237;RB200237;3149
i3033;FB203415;RB203415;190
i3033;FB201274;RB201274;3954
i3033;FB202358;RB202358;1582
i3033;FB200430;RB200430;344
i3033;FB2IC010;RB2IC010;17427
i3033;FB200216;RB200216;6224
i3033;FB203278;RB203278;305
i3033;FB203205;RB203205;7114
i3033;FB200410;RB200410;25226
i3033;FB200343;RB200343;6704
i3033;FB200055;RB200055;1697
i3033;FB201715;RB201715;325
i3033;FB201122;RB201122;9559
i3033;FB200132;RB200132;218
i3033;FB202055;RB202055;1802
i3033;FB202584;RB202584;2184
i3033;FB201017;RB201017;11402
i3033;FB201591;RB201591;697
i3033;FB200158;RB200158;287
i3033;FB201894;RB201894;11528
i3033;FB202387;RB202387;480
i3033;FB201549;RB201549;18243
i3033;FB201677;RB201677;8318
i3033;FB200419;RB200419;2220
i3033;FB201593;RB201593;4581
i3033;FB201985;RB201985;3295
i3033;FB201523;RB201523;9433
i3033;FB201008;RB201008;77013
i3033;FB201961;RB201961;8289
i3033;FB200797;RB200797;20367
i3033;FB201690;RB201690;15212
i3033;FB200753;RB200753;46405
i3033;FB203425;RB203425;48478
i3033;FB202046;RB202046;7396
i3033;FB201560;RB201560;2052
i3033;FB203286;RB203286;17171
i3033;FB203421;RB203421;157
i3033;FB201721;RB201721;1573
i3033;FB200261;RB200261;15007
i3033;FB200432;RB200432;383
i3033;FB201763;RB201763;5925
i3033;FB201607;RB201607;1920
i3033;FB202571;RB202571;117
i3033;FB202043;RB202043;6761
i3033;FB202265;RB202265;2646
i3033;FB201953;RB201953;810
i3033;FB200448;RB200448;68324
i3033;FB201444;RB201444;7129
i3033;FB201031;RB201031;1916
i3033;FB201671;RB201671;6404
i3033;FB201386;RB201386;32174
i3033;FB202495;RB202495;14574
i3033;FB201139;RB201139;6876
i3033;FB201346;RB201346;3580
i3033;FB200003;RB200003;13983
i3033;FB202220;RB202220;549
i3033;FB201764;RB201764;163
i3033;FB202423;RB202423;422
i3033;FB200855;RB200855;639
i3033;FB201692;RB201692;4132
i3033;FB201277;RB201277;608
i3033;FB201169;RB201169;749
i3033;FB201575;RB201575;13011
i3033;FB201647;RB201647;750
i3033;FB201520;RB201520;75320
i3033;FB200401;RB200401;550
i3033;FB200258;RB200258;443
i3033;FB201294;RB201294;962
i3033;FB200863;RB200863;100832
i3033;FB201510;RB201510;1091
i3033;FB200129;RB200129;823
i3033;FB202351;RB202351;1408
i3033;FB202183;RB202183;9623
i3033;FB200114;RB200114;332
i3033;FB202435;RB202435;1866
i3033;FB200096;RB200096;176
i3033;FB201033;RB201033;12254
i3033;FB201376;RB201376;1430
i3033;FB201570;RB201570;205800
i3033;FB203431;RB203431;6559
i3033;FB202096;RB202096;3152
i3033;FB201697;RB201697;1010
i3033;FB201280;RB201280;3236
i3033;FB202003;RB202003;1418
i3033;FB200534;RB200534;38189
i3033;FB200240;RB200240;10443
i3033;FB200477;RB200477;1185
i3033;FB202371;RB202371;94491
i3033;FB201942;RB201942;2045
i3033;FB202216;RB202216;377
i3033;FB202440;RB202440;16356
i3033;FB202526;RB202526;5034
i3033;FB201325;RB201325;25655
i3033;FB201822;RB201822;143385
i3033;FB201092;RB201092;935
i3033;FB200872;RB200872;240889
i3033;FB201279;RB201279;21804
i3033;FB200338;RB200338;8000
i3033;FB201009;RB201009;848
i3033;FB202826;RB202826;5469
i3033;FB202214;RB202214;7844
i3033;FB202615;RB202615;17729
i3033;FB201829;RB201829;134730
i3033;FB201912;RB201912;1538
i3033;FB201379;RB201379;1561
i3033;FB200603;RB200603;429
i3033;FB200811;RB200811;2061
i3033;FB200688;RB200688;533
i3033;FB201341;RB201341;2303
i3033;FB201820;RB201820;13956
i3033;FB200180;RB200180;18459
i3033;FB200171;RB200171;804
i3033;FB202547;RB202547;426
i3033;FB200394;RB200394;674
i3033;FB201849;RB201849;1640
i3033;FB201428;RB201428;3030
i3033;FB200803;RB200803;13959
i3033;FB203227;RB203227;261
i3033;FB201809;RB201809;24579
i3033;FB201839;RB201839;9297
i3033;FB200614;RB200614;728
i3033;FB202282;RB202282;5515
i3033;FB200663;RB200663;237403
i3033;FB204469;RB204469;88627
i3033;FB200420;RB200420;113999
i3033;FB200347;RB200347;129
i3033;FB201883;RB201883;3567
i3033;FB200794;RB200794;456
i3033;FB203394;RB203394;4309
i3033;FB201640;RB201640;14008
i3033;FB202230;RB202230;7223
i3033;FB202661;RB202661;73
i3033;FB200211;RB200211;910
i3033;FB202955;RB202955;4861
i3033;FB201678;RB201678;759
i3033;FB202293;RB202293;4731
i3033;FB200661;RB200661;7271
i3033;FB201142;RB201142;3338
i3033;FB201186;RB201186;2021
i3033;FB202635;RB202635;36115
i3033;FB201348;RB201348;876
i3033;FB200167;RB200167;1092
i3033;FB201545;RB201545;2033
i3033;FB202447;RB202447;646
i3033;FB201416;RB201416;8099
i3033;FB200160;RB200160;3672
i3033;FB200882;RB200882;3371
i3033;FB200539;RB200539;1975
i3033;FB200115;RB200115;2100
i3033;FB202768;RB202768;14560
i3033;FB201283;RB201283;26976
i3033;FB202488;RB202488;155
i3033;FB201384;RB201384;11098
i3033;FB202515;RB202515;519
i3033;FB201703;RB201703;315
i3033;FB202528;RB202528;9206
i3033;FB201801;RB201801;2332
i3033;FB201733;RB201733;128915
i3033;FB202242;RB202242;18
i3033;FB200599;RB200599;11008
i3033;FB200930;RB200930;45696
i3033;FB202088;RB202088;2358
i3033;FB200787;RB200787;121
i3033;FB201347;RB201347;282
i3033;FB202963;RB202963;2728
i3033;FB200029;RB200029;1297
i3033;FB201273;RB201273;1290
i3033;FB203168;RB203168;259
i3033;FB201475;RB201475;4219
i3033;FB201943;RB201943;10061
i3033;FB201708;RB201708;38356
i3033;FB201863;RB201863;11474
i3033;FB200235;RB200235;68
i3033;FB201340;RB201340;5989
i3033;FB201459;RB201459;1993
i3033;FB201635;RB201635;1027
i3033;FB201453;RB201453;8504
i3033;FB200699;RB200699;7852
i3033;FB201287;RB201287;19273
i3033;FB201233;RB201233;17231
i3033;FB201789;RB201789;18441
i3033;FB200273;RB200273;2499
i3033;FB200209;RB200209;777
i3033;FB200135;RB200135;2184
i3033;FB200947;RB200947;824
i3033;FB201867;RB201867;28856
i3033;FB201612;RB201612;1797
i3033;FB201433;RB201433;13656
i3033;FB201136;RB201136;1046
i3033;FB202375;RB202375;10116
i3033;FB201633;RB201633;705
i3033;FB200089;RB200089;1086
i3033;FB201409;RB201409;2257
i3033;FB200687;RB200687;492
i3033;FB200483;RB200483;987
i3033;FB200034;RB200034;216
i3033;FB200002;RB200002;128
i3033;FB200280;RB200280;355
i3033;FB201203;RB201203;790
i3033;FB201172;RB201172;33757
i3033;FB201103;RB201103;1224
i3033;FB202694;RB202694;102
i3033;FB201064;RB201064;442
i3033;FB200833;RB200833;3904
i3033;FB201793;RB201793;930
i3033;FB200640;RB200640;62788
i3033;FB202192;RB202192;3017
i3033;FB201705;RB201705;1423
i3033;FB201345;RB201345;774
i3033;FB202620;RB202620;414
i3033;FB200168;RB200168;323
i3033;FB200445;RB200445;1170
i3033;FB201372;RB201372;18553
i3033;FB200306;RB200306;2175
i3033;FB203341;RB203341;563
i3033;FB201730;RB201730;8514
i3033;FB201196;RB201196;1580
i3033;FB201539;RB201539;2003
i3033;FB202722;RB202722;2983
i3033;FB201517;RB201517;1092
i3033;FB201067;RB201067;18048
i3033;FB200080;RB200080;204
i3033;FB200161;RB200161;595
i3033;FB203340;RB203340;1347
i3033;FB202475;RB202475;6338
i3033;FB201727;RB201727;1439
i3033;FB201238;RB201238;1086
i3033;FB201244;RB201244;37991
i3033;FB200174;RB200174;1196
i3033;FB200107;RB200107;3558
i3033;FB200681;RB200681;2147
i3033;FB200182;RB200182;5557
i3033;FB203218;RB203218;16586
i3033;FB200366;RB200366;962
i3033;FB201896;RB201896;1209
i3033;FB201004;RB201004;24652
i3033;FB200276;RB200276;275
i3033;FB202586;RB202586;1069
i3033;FB201211;RB201211;6563
i3033;FB202574;RB202574;186
i3033;FB201814;RB201814;2956
i3033;FB201893;RB201893;1405
i3033;FB202613;RB202613;1118
i3033;FB201567;RB201567;25482
i3033;FB201236;RB201236;7472
i3033;FB201516;RB201516;8975
i3033;FB203250;RB203250;26938
i3033;FB202603;RB202603;2050
i3033;FB202112;RB202112;374
i3033;FB200110;RB200110;1235
i3033;FB203275;RB203275;1854
i3033;FB201716;RB201716;10327
i3033;FB201723;RB201723;17632
i3033;FB201741;RB201741;39923
i3033;FB202797;RB202797;1979
i3033;FB200126;RB200126;49
i3033;FB201957;RB201957;39299
i3033;FB202393;RB202393;412
i3033;FB200370;RB200370;921
i3033;FB201383;RB201383;7802
i3033;FB200994;RB200994;2143
i3033;FB201434;RB201434;2722
i3033;FB203377;RB203377;287
i3033;FB201768;RB201768;11128
i3033;FB203226;RB203226;4696
i3033;FB202754;RB202754;178
i3033;FB201068;RB201068;12182
i3033;FB200206;RB200206;991
i3033;FB202015;RB202015;6774
i3033;FB202027;RB202027;26586
i3033;FB202314;RB202314;38305
i3033;FB202941;RB202941;10813
i3033;FB202701;RB202701;701
i3033;FB201524;RB201524;74917
i3033;FB202542;RB202542;149
i3033;FB202674;RB202674;5561
i3033;FB200391;RB200391;11747
i3033;FB200931;RB200931;3262
i3033;FB200465;RB200465;1501
i3033;FB201988;RB201988;4008
i3033;FB200006;RB200006;1639
i3033;FB202262;RB202262;4586
i3033;FB200670;RB200670;408
i3033;FB201675;RB201675;1388
i3033;FB202094;RB202094;2502
i3033;FB202104;RB202104;1203
i3033;FB201247;RB201247;21900
i3033;FB202472;RB202472;314
i3033;FB203233;RB203233;7827
i3033;FB201599;RB201599;1025
i3033;FB202565;RB202565;313
i3033;FB201472;RB201472;3404
i3033;FB202196;RB202196;8811
i3033;FB200314;RB200314;426
i3033;FB202269;RB202269;228
i3033;FB200517;RB200517;5176
i3033;FB201487;RB201487;7830
i3033;FB203115;RB203115;1515
i3033;FB201406;RB201406;1920
i3033;FB202486;RB202486;3077
i3033;FB202189;RB202189;13506
i3033;FB202599;RB202599;479
i3033;FB202783;RB202783;7437
i3033;FB200490;RB200490;30476
i3033;FB202412;RB202412;655
i3033;FB200351;RB200351;356
i3033;FB201800;RB201800;1084
i3033;FB201621;RB201621;1714
i3033;FB200983;RB200983;6900
i3033;FB201551;RB201551;9310
i3033;FB201884;RB201884;591
i3033;FB202979;RB202979;1111
i3033;FB200873;RB200873;108681
i3033;FB201558;RB201558;16776
i3033;FB202049;RB202049;9795
i3033;FB202136;RB202136;483
i3033;FB201656;RB201656;20134
i3033;FB201285;RB201285;110512
i3033;FB202449;RB202449;196
i3033;FB202149;RB202149;6644
i3033;FB200636;RB200636;71
i3033;FB201183;RB201183;8278
i3033;FB200119;RB200119;15848
i3033;FB201691;RB201691;185
i3033;FB202125;RB202125;1131
i3033;FB202022;RB202022;5536
i3033;FB201844;RB201844;4776
i3033;FB202158;RB202158;991
i3033;FB202729;RB202729;1025
i3033;FB200238;RB200238;27838
i3033;FB201939;RB201939;6832
i3033;FB203528;RB203528;1422
i3033;FB201717;RB201717;6927
i3033;FB201949;RB201949;4595
i3033;FB201408;RB201408;12170
i3033;FB201402;RB201402;194
i3033;FB202140;RB202140;8313
i3033;FB202549;RB202549;875
i3033;FB201648;RB201648;90
i3033;FB202291;RB202291;25542
i3033;FB202684;RB202684;5802
i3033;FB201403;RB201403;2079
i3033;FB202477;RB202477;1927
i3033;FB201016;RB201016;271
i3033;FB202252;RB202252;5274
i3033;FB201364;RB201364;5911
i3033;FB200098;RB200098;4965
i3033;FB201932;RB201932;4415
i3033;FB200729;RB200729;62181
i3033;FB203201;RB203201;4360
i3033;FB202011;RB202011;7334
i3033;FB200739;RB200739;1987
i3033;FB201657;RB201657;10551
i3033;FB200156;RB200156;1578
i3033;FB200807;RB200807;1409
i3033;FB202154;RB202154;8143
i3033;FB202064;RB202064;28851
i3033;FB200214;RB200214;13761
i3033;FB203329;RB203329;339
i3033;FB200849;RB200849;1796
i3033;FB201734;RB201734;863
i3033;FB202310;RB202310;14404
i3033;FB202804;RB202804;27169
i3033;FB200845;RB200845;4063
i3033;FB200867;RB200867;2082
i3033;FB201389;RB201389;9684
i3033;FB202143;RB202143;5352
i3033;FB202114;RB202114;2276
i3033;FB200589;RB200589;626
i3033;FB201583;RB201583;2532
i3033;FB200222;RB200222;153
i3033;FB200076;RB200076;1850
i3033;FB201431;RB201431;3753
i3033;FB202175;RB202175;1012
i3033;FB200908;RB200908;39439
i3033;FB200328;RB200328;117
i3033;FB200221;RB200221;1418
i3033;FB201099;RB201099;1691
i3033;FB202191;RB202191;912
i3033;FB201623;RB201623;753
i3033;FB201998;RB201998;596
i3033;FB201804;RB201804;5359
i3033;FB202720;RB202720;6429
i3033;FB201749;RB201749;5126
i3033;FB201724;RB201724;780
i3033;FB201234;RB201234;12113
i3033;FB201538;RB201538;242
i3033;FB201609;RB201609;4348
i3033;FB201905;RB201905;778
i3033;FB200031;RB200031;1098
i3033;FB202445;RB202445;1429
i3033;FB203208;RB203208;1571
i3033;FB201813;RB201813;659
i3033;FB201145;RB201145;1613
i3033;FB201393;RB201393;20783
i3033;FB201865;RB201865;11716
i3033;FB200274;RB200274;7627
i3033;FB201430;RB201430;111
i3033;FB200985;RB200985;1585
i3033;FB201597;RB201597;12781
i3033;FB201394;RB201394;183
i3033;FB202897;RB202897;1576
i3033;FB201935;RB201935;3681
i3033;FB202263;RB202263;250
i3033;FB201613;RB201613;2632
i3033;FB201550;RB201550;32432
